지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2002,경기도,광명시,당뇨병의료이용률,213645,5700,2.67
2002,경기도,평택시,당뇨병의료이용률,241920,7505,3.1
2002,경기도,동두천시,당뇨병의료이용률,50119,1952,3.89
2002,경기도,안산시,당뇨병의료이용률,328662,7584,2.31
2002,경기도,고양시덕양구,당뇨병의료이용률,212795,6760,3.18
2002,경기도,고양시일산구,당뇨병의료이용률,260182,8273,3.18
2002,경기도,과천시,당뇨병의료이용률,51518,1357,2.63
2002,경기도,구리시,당뇨병의료이용률,119072,3211,2.7
2002,경기도,남양주시,당뇨병의료이용률,245118,7572,3.09
2002,경기도,오산시,당뇨병의료이용률,72394,1841,2.54
2002,경기도,시흥시,당뇨병의료이용률,212959,5219,2.45
2002,경기도,군포시,당뇨병의료이용률,172081,4251,2.47
2002,경기도,의왕시,당뇨병의료이용률,84530,2440,2.89
2002,경기도,하남시,당뇨병의료이용률,86097,2677,3.11
2002,경기도,용인시,당뇨병의료이용률,293482,7861,2.68
2002,경기도,파주시,당뇨병의료이용률,143557,5374,3.74
2002,경기도,이천시,당뇨병의료이용률,134335,3612,2.69
2002,경기도,안성시,당뇨병의료이용률,103138,3209,3.11
2002,경기도,김포시,당뇨병의료이용률,121443,3673,3.02
2002,경기도,화성시,당뇨병의료이용률,184749,5574,3.02
2002,경기도,광주시,당뇨병의료이용률,111735,3350,3
2002,경기도,양주군,당뇨병의료이용률,96107,3005,3.13
2002,경기도,여주군,당뇨병의료이용률,77569,2654,3.42
2002,경기도,연천군,당뇨병의료이용률,35903,1192,3.32
2002,경기도,포천군,당뇨병의료이용률,107393,3517,3.27
2002,경기도,가평군,당뇨병의료이용률,40662,1281,3.15
2002,경기도,양평군,당뇨병의료이용률,61245,2361,3.86
2002,강원도,춘천시,당뇨병의료이용률,172525,5214,3.02
2002,강원도,원주시,당뇨병의료이용률,185056,6443,3.48
2002,강원도,강릉시,당뇨병의료이용률,164916,4995,3.03
2002,강원도,동해시,당뇨병의료이용률,69497,2044,2.94
2002,강원도,태백시,당뇨병의료이용률,41477,1321,3.18
2002,강원도,속초시,당뇨병의료이용률,61473,1850,3.01
2002,강원도,삼척시,당뇨병의료이용률,59679,1152,1.93
2002,강원도,홍천군,당뇨병의료이용률,53898,1618,3
2002,강원도,횡성군,당뇨병의료이용률,36371,1110,3.05
2002,강원도,영월군,당뇨병의료이용률,38563,1228,3.18
2002,강원도,평창군,당뇨병의료이용률,36316,1032,2.84
2002,강원도,정선군,당뇨병의료이용률,38862,883,2.27
2002,강원도,철원군,당뇨병의료이용률,35181,1153,3.28
2002,강원도,화천군,당뇨병의료이용률,15343,609,3.97
2002,강원도,양구군,당뇨병의료이용률,14898,441,2.96
2002,강원도,인제군,당뇨병의료이용률,21067,727,3.45
2002,강원도,고성군,당뇨병의료이용률,25597,832,3.25
2002,강원도,양양군,당뇨병의료이용률,22870,599,2.62
2002,충청북도,청주시상당구,당뇨병의료이용률,145033,4393,3.03
2002,충청북도,청주시흥덕구,당뇨병의료이용률,223538,5638,2.52
2002,충청북도,충주시,당뇨병의료이용률,152987,4963,3.24
2002,충청북도,제천시,당뇨병의료이용률,89084,2853,3.2
2002,충청북도,청원군,당뇨병의료이용률,99783,2977,2.98
2002,충청북도,보은군,당뇨병의료이용률,34429,1030,2.99
2002,충청북도,옥천군,당뇨병의료이용률,47611,1414,2.97
2002,충청북도,영동군,당뇨병의료이용률,44999,1263,2.81
2002,충청북도,진천군,당뇨병의료이용률,48457,1418,2.93
2002,충청북도,괴산군,당뇨병의료이용률,50531,1563,3.09
2002,충청북도,음성군,당뇨병의료이용률,69404,2234,3.22
2002,충청북도,단양군,당뇨병의료이용률,32101,1038,3.23
2002,충청남도,천안시,당뇨병의료이용률,279875,8031,2.87
2002,충청남도,공주시,당뇨병의료이용률,101497,3434,3.38
2002,충청남도,보령시,당뇨병의료이용률,86411,2762,3.2
2002,충청남도,아산시,당뇨병의료이용률,130310,4064,3.12
2002,충청남도,서산시,당뇨병의료이용률,107429,2860,2.66
2002,충청남도,논산시,당뇨병의료이용률,117506,4278,3.64
2002,충청남도,금산군,당뇨병의료이용률,52136,1658,3.18
2002,충청남도,연기군,당뇨병의료이용률,62307,2028,3.25
2002,충청남도,부여군,당뇨병의료이용률,72567,1988,2.74
2002,충청남도,서천군,당뇨병의료이용률,59177,2039,3.45
2002,충청남도,청양군,당뇨병의료이용률,32838,929,2.83
2002,충청남도,홍성군,당뇨병의료이용률,73084,2203,3.01
2002,충청남도,예산군,당뇨병의료이용률,77484,2375,3.07
2002,충청남도,태안군,당뇨병의료이용률,52316,1437,2.75
2002,충청남도,당진군,당뇨병의료이용률,92204,2181,2.37
2002,전라북도,전주시완산구,당뇨병의료이용률,218545,6881,3.15
2002,전라북도,전주시덕진구,당뇨병의료이용률,198932,6065,3.05
2002,전라북도,군산시,당뇨병의료이용률,149591,4743,3.17
2002,전라북도,익산시,당뇨병의료이용률,230578,7196,3.12
2002,전라북도,정읍시,당뇨병의료이용률,108733,3844,3.54
2002,전라북도,남원시,당뇨병의료이용률,76767,1894,2.47
2002,전라북도,김제시,당뇨병의료이용률,87852,2639,3
2002,전라북도,완주군,당뇨병의료이용률,63955,1928,3.01
2002,전라북도,진안군,당뇨병의료이용률,25829,726,2.81
2002,전라북도,무주군,당뇨병의료이용률,23351,678,2.9
2002,전라북도,장수군,당뇨병의료이용률,22337,582,2.61
2002,전라북도,임실군,당뇨병의료이용률,30642,953,3.11
2002,전라북도,순창군,당뇨병의료이용률,25176,858,3.41
2002,전라북도,고창군,당뇨병의료이용률,58594,2050,3.5
2002,전라북도,부안군,당뇨병의료이용률,58379,1936,3.32
2002,전라남도,목포시,당뇨병의료이용률,165256,5766,3.49
2002,전라남도,여수시,당뇨병의료이용률,222025,7203,3.24
2002,전라남도,순천시,당뇨병의료이용률,182757,5036,2.76
2002,전라남도,나주시,당뇨병의료이용률,85171,2923,3.43
2002,전라남도,광양시,당뇨병의료이용률,91633,2235,2.44
2002,전라남도,담양군,당뇨병의료이용률,45434,1591,3.5
2002,전라남도,곡성군,당뇨병의료이용률,32942,1007,3.06
2002,전라남도,구례군,당뇨병의료이용률,26351,644,2.44
2002,전라남도,고흥군,당뇨병의료이용률,79151,2905,3.67
2002,전라남도,보성군,당뇨병의료이용률,49016,1828,3.73
2002,전라남도,화순군,당뇨병의료이용률,62015,1835,2.96
2002,전라남도,장흥군,당뇨병의료이용률,40989,1229,3
2002,전라남도,강진군,당뇨병의료이용률,39355,1309,3.33
2002,전라남도,해남군,당뇨병의료이용률,75829,2215,2.92
2002,전라남도,영암군,당뇨병의료이용률,48823,1631,3.34
2002,전라남도,무안군,당뇨병의료이용률,54310,1880,3.46
2002,전라남도,함평군,당뇨병의료이용률,36743,1316,3.58
2002,전라남도,영광군,당뇨병의료이용률,52760,1902,3.61
2002,전라남도,장성군,당뇨병의료이용률,42137,1489,3.53
2002,전라남도,완도군,당뇨병의료이용률,51481,1234,2.4
2002,전라남도,진도군,당뇨병의료이용률,33486,1206,3.6
2002,전라남도,신안군,당뇨병의료이용률,41724,1333,3.19
2002,경상북도,포항시남구,당뇨병의료이용률,191736,4798,2.5
2002,경상북도,포항시북구,당뇨병의료이용률,173638,4564,2.63
2002,경상북도,경주시,당뇨병의료이용률,216184,6805,3.15
2002,경상북도,김천시,당뇨병의료이용률,113259,2805,2.48
2002,경상북도,안동시,당뇨병의료이용률,136528,4223,3.09
2002,경상북도,구미시,당뇨병의료이용률,233592,5446,2.33
2002,경상북도,영주시,당뇨병의료이용률,97077,2782,2.87
2002,경상북도,영천시,당뇨병의료이용률,94205,2890,3.07
2002,경상북도,상주시,당뇨병의료이용률,96437,2887,2.99
2002,경상북도,문경시,당뇨병의료이용률,66912,2279,3.41
2002,경상북도,경산시,당뇨병의료이용률,146617,3868,2.64
2002,경상북도,군위군,당뇨병의료이용률,27846,859,3.08
2002,경상북도,의성군,당뇨병의료이용률,63740,1968,3.09
2002,경상북도,청송군,당뇨병의료이용률,27765,528,1.9
2002,경상북도,영양군,당뇨병의료이용률,18490,272,1.47
2002,경상북도,영덕군,당뇨병의료이용률,41055,1166,2.84
2002,경상북도,청도군,당뇨병의료이용률,43513,1328,3.05
2002,경상북도,고령군,당뇨병의료이용률,31798,753,2.37
2002,경상북도,성주군,당뇨병의료이용률,43773,918,2.1
2002,경상북도,칠곡군,당뇨병의료이용률,73195,1817,2.48
2002,경상북도,예천군,당뇨병의료이용률,47442,1245,2.62
2002,경상북도,봉화군,당뇨병의료이용률,33038,863,2.61
2002,경상북도,울진군,당뇨병의료이용률,49314,1245,2.52
2002,경상북도,울릉군,당뇨병의료이용률,7650,145,1.9
2002,경상남도,창원시,당뇨병의료이용률,344356,7111,2.07
2002,경상남도,마산시,당뇨병의료이용률,300752,7913,2.63
2002,경상남도,진주시,당뇨병의료이용률,238033,5785,2.43
2002,경상남도,진해시,당뇨병의료이용률,75668,2362,3.12
2002,경상남도,통영시,당뇨병의료이용률,98735,2492,2.52
2002,경상남도,사천시,당뇨병의료이용률,86052,2340,2.72
2002,경상남도,김해시,당뇨병의료이용률,246532,5959,2.42
2002,경상남도,밀양시,당뇨병의료이용률,94628,2753,2.91
2002,경상남도,거제시,당뇨병의료이용률,124952,2727,2.18
2002,경상남도,양산시,당뇨병의료이용률,147303,3649,2.48
2002,경상남도,의령군,당뇨병의료이용률,28466,821,2.88
2002,경상남도,함안군,당뇨병의료이용률,54850,1453,2.65
2002,경상남도,창녕군,당뇨병의료이용률,57951,1803,3.11
2002,경상남도,고성군,당뇨병의료이용률,49974,1425,2.85
2002,경상남도,남해군,당뇨병의료이용률,48011,1787,3.72
2002,경상남도,하동군,당뇨병의료이용률,46749,1248,2.67
2002,경상남도,산청군,당뇨병의료이용률,33695,684,2.03
2002,경상남도,함양군,당뇨병의료이용률,36658,903,2.46
2002,경상남도,거창군,당뇨병의료이용률,53465,1250,2.34
2002,경상남도,합천군,당뇨병의료이용률,50713,1397,2.75
2002,제주도,제주시,당뇨병의료이용률,191226,3635,1.9
2002,제주도,서귀포시,당뇨병의료이용률,60853,1194,1.96
2002,제주도,북제주군,당뇨병의료이용률,74675,1548,2.07
2002,제주도,남제주군,당뇨병의료이용률,56976,1054,1.85
2003,서울특별시,종로구,당뇨병의료이용률,204195,7132,3.49
2003,서울특별시,중구,당뇨병의료이용률,266351,8139,3.06
2003,서울특별시,용산구,당뇨병의료이용률,205706,8153,3.96
2003,서울특별시,성동구,당뇨병의료이용률,273125,9877,3.62
2003,서울특별시,광진구,당뇨병의료이용률,287721,9426,3.28
2003,서울특별시,동대문구,당뇨병의료이용률,301768,11591,3.84
2003,서울특별시,중랑구,당뇨병의료이용률,322167,10925,3.39
2003,서울특별시,성북구,당뇨병의료이용률,333954,13251,3.97
2003,서울특별시,강북구,당뇨병의료이용률,273777,10136,3.7
2003,서울특별시,도봉구,당뇨병의료이용률,266214,9847,3.7
2003,서울특별시,노원구,당뇨병의료이용률,442056,15086,3.41
2003,서울특별시,은평구,당뇨병의료이용률,344008,12295,3.57
2003,서울특별시,서대문구,당뇨병의료이용률,276279,10481,3.79
2003,서울특별시,마포구,당뇨병의료이용률,313851,11240,3.58
2003,서울특별시,양천구,당뇨병의료이용률,341448,11139,3.26
2003,서울특별시,강서구,당뇨병의료이용률,400678,12596,3.14
2003,서울특별시,구로구,당뇨병의료이용률,312539,10507,3.36
2003,서울특별시,금천구,당뇨병의료이용률,204089,6318,3.1
2003,서울특별시,영등포구,당뇨병의료이용률,407171,13603,3.34
2003,서울특별시,동작구,당뇨병의료이용률,289971,9902,3.41
2003,서울특별시,관악구,당뇨병의료이용률,391130,11822,3.02
2003,서울특별시,서초구,당뇨병의료이용률,394812,11462,2.9
2003,서울특별시,강남구,당뇨병의료이용률,576058,15064,2.62
2003,서울특별시,송파구,당뇨병의료이용률,485934,14494,2.98
2003,서울특별시,강동구,당뇨병의료이용률,340922,10748,3.15
2003,부산광역시,중구,당뇨병의료이용률,56178,2286,4.07
2003,부산광역시,서구,당뇨병의료이용률,118665,4786,4.03
2003,부산광역시,동구,당뇨병의료이용률,106277,3887,3.66
2003,부산광역시,영도구,당뇨병의료이용률,138359,4599,3.32
2003,부산광역시,부산진구,당뇨병의료이용률,224328,7372,3.29
2003,부산광역시,동래구,당뇨병의료이용률,212662,7292,3.43
2003,부산광역시,남구,당뇨병의료이용률,231651,8209,3.54
2003,부산광역시,북구,당뇨병의료이용률,197761,5446,2.75
2003,부산광역시,해운대구,당뇨병의료이용률,284944,9376,3.29
2003,부산광역시,사하구,당뇨병의료이용률,281631,9020,3.2
2003,부산광역시,금정구,당뇨병의료이용률,211009,6651,3.15
2003,부산광역시,강서구,당뇨병의료이용률,54592,1762,3.23
2003,부산광역시,연제구,당뇨병의료이용률,180298,6165,3.42
2003,부산광역시,수영구,당뇨병의료이용률,136626,4586,3.36
2003,부산광역시,사상구,당뇨병의료이용률,237542,6308,2.66
2003,부산광역시,기장군,당뇨병의료이용률,59049,2129,3.61
2003,대구광역시,중구,당뇨병의료이용률,79585,3294,4.14
2003,대구광역시,동구,당뇨병의료이용률,248936,8977,3.61
2003,대구광역시,서구,당뇨병의료이용률,218209,7232,3.31
2003,대구광역시,남구,당뇨병의료이용률,143294,5254,3.67
2003,대구광역시,북구,당뇨병의료이용률,269464,8698,3.23
2003,대구광역시,수성구,당뇨병의료이용률,315857,10165,3.22
2003,대구광역시,달서구,당뇨병의료이용률,395819,11749,2.97
2003,대구광역시,달성군,당뇨병의료이용률,114685,3546,3.09
2003,인천광역시,중구,당뇨병의료이용률,69847,2784,3.99
2003,인천광역시,동구,당뇨병의료이용률,61122,2606,4.26
2003,인천광역시,남구,당뇨병의료이용률,318867,11958,3.75
2003,인천광역시,연수구,당뇨병의료이용률,155888,4808,3.08
2003,인천광역시,남동구,당뇨병의료이용률,300341,9036,3.01
2003,인천광역시,부평구,당뇨병의료이용률,392967,12956,3.3
